chr_r1,start_r1,end_r1,name_r1,chr_r2,start_r2,end_r2,name_r2,label
chr1,151018484,151019484,chr1:151018484..151019484,chrX,10087290,10088290,chrX:10087290..10088290,0
chr1,201191595,201192595,chr1:201191761..201192430,chrX,10087211,10088211,chrX:10087411..10088012,1
chr1,201193595,201194595,chr1:201193595..201194595,chrX,10089211,10090211,chrX:10089211..10090211,0
chr1,201189595,201190595,chr1:201189595..201190595,chrX,10085211,10086211,chrX:10085211..10086211,0
chr1,201191595,201192595,chr1:201191595..201192595,chrX,10089211,10090211,chrX:10089211..10090211,0
chr1,201189595,201190595,chr1:201189595..201190595,chrX,10087211,10088211,chrX:10087211..10088211,0
chr10,26446433,26447433,chr10:26446870..26447370,chr11,76630803,76631803,chr11:76630990..76631616,1
chr10,26448433,26449433,chr10:26448433..26449433,chr11,76632803,76633803,chr11:76632803..76633803,0
chr10,26444433,26445433,chr10:26444433..26445433,chr11,76628803,76629803,chr11:76628803..76629803,0
chr10,26446433,26447433,chr10:26446433..26447433,chr11,76632803,76633803,chr11:76632803..76633803,0
chr10,26444433,26445433,chr10:26444433..26445433,chr11,76630803,76631803,chr11:76630803..76631803,0
chr10,65800529,65801529,chr10:65800653..65801266,chr13,50571073,50572073,chr13:50571166..50571801,1
chr10,65802529,65803529,chr10:65802529..65803529,chr13,50573073,50574073,chr13:50573073..50574073,0
chr10,65798529,65799529,chr10:65798529..65799529,chr13,50569073,50570073,chr13:50569073..50570073,0
chr10,65800529,65801529,chr10:65800529..65801529,chr13,50573073,50574073,chr13:50573073..50574073,0
chr10,65798529,65799529,chr10:65798529..65799529,chr13,50571073,50572073,chr13:50571073..50572073,0
chr10,83844367,83845367,chr10:83844600..83845394,chr14,54833025,54834025,chr14:54833029..54833761,1
chr10,83846367,83847367,chr10:83846367..83847367,chr14,54835025,54836025,chr14:54835025..54836025,0
chr10,83842367,83843367,chr10:83842367..83843367,chr14,54831025,54832025,chr14:54831025..54832025,0
chr10,83844367,83845367,chr10:83844367..83845367,chr14,54835025,54836025,chr14:54835025..54836025,0
chr10,83842367,83843367,chr10:83842367..83843367,chr14,54833025,54834025,chr14:54833025..54834025,0
chr10,102772423,102773423,chr10:102772632..102773214,chr15,74243127,74244127,chr15:74243361..74244123,1
chr10,102774423,102775423,chr10:102774423..102775423,chr15,74245127,74246127,chr15:74245127..74246127,0
chr10,102770423,102771423,chr10:102770423..102771423,chr15,74241127,74242127,chr15:74241127..74242127,0
chr10,102772423,102773423,chr10:102772423..102773423,chr15,74245127,74246127,chr15:74245127..74246127,0
chr10,102770423,102771423,chr10:102770423..102771423,chr15,74243127,74244127,chr15:74243127..74244127,0
chr10,90977264,90978264,chr10:90977663..90978549,chr16,17305394,17306394,chr16:17305673..17306359,1
chr10,90979264,90980264,chr10:90979264..90980264,chr16,17307394,17308394,chr16:17307394..17308394,0
chr10,90975264,90976264,chr10:90975264..90976264,chr16,17303394,17304394,chr16:17303394..17304394,0
chr10,90977264,90978264,chr10:90977264..90978264,chr16,17307394,17308394,chr16:17307394..17308394,0
chr10,90975264,90976264,chr10:90975264..90976264,chr16,17305394,17306394,chr16:17305394..17306394,0
chr10,6130325,6131325,chr10:6130528..6131318,chr17,49399322,49400322,chr17:49399525..49400119,1
chr10,6132325,6133325,chr10:6132325..6133325,chr17,49401322,49402322,chr17:49401322..49402322,0
chr10,6128325,6129325,chr10:6128325..6129325,chr17,49397322,49398322,chr17:49397322..49398322,0
chr10,6130325,6131325,chr10:6130325..6131325,chr17,49401322,49402322,chr17:49401322..49402322,0
chr10,6128325,6129325,chr10:6128325..6129325,chr17,49399322,49400322,chr17:49399322..49400322,0
chr10,102193255,102194255,chr10:102193397..102194080,chr17,61045616,61046616,chr17:61045767..61046487,1
chr10,102195255,102196255,chr10:102195255..102196255,chr17,61047616,61048616,chr17:61047616..61048616,0
chr10,102191255,102192255,chr10:102191255..102192255,chr17,61043616,61044616,chr17:61043616..61044616,0
chr10,102193255,102194255,chr10:102193255..102194255,chr17,61047616,61048616,chr17:61047616..61048616,0
chr10,102191255,102192255,chr10:102191255..102192255,chr17,61045616,61046616,chr17:61045616..61046616,0
chr10,118975877,118976877,chr10:118976083..118976672,chr17,47633539,47634539,chr17:47633801..47634588,1
chr10,118977877,118978877,chr10:118977877..118978877,chr17,47635539,47636539,chr17:47635539..47636539,0
chr10,118973877,118974877,chr10:118973877..118974877,chr17,47631539,47632539,chr17:47631539..47632539,0
chr10,118975877,118976877,chr10:118975877..118976877,chr17,47635539,47636539,chr17:47635539..47636539,0
chr10,118973877,118974877,chr10:118973877..118974877,chr17,47633539,47634539,chr17:47633539..47634539,0
chr10,15412904,15413904,chr10:15412937..15413695,chr18,55224701,55225701,chr18:55224858..55225404,1
chr10,15414904,15415904,chr10:15414904..15415904,chr18,55226701,55227701,chr18:55226701..55227701,0
chr10,15410904,15411904,chr10:15410904..15411904,chr18,55222701,55223701,chr18:55222701..55223701,0
chr10,15412904,15413904,chr10:15412904..15413904,chr18,55226701,55227701,chr18:55226701..55227701,0
chr10,15410904,15411904,chr10:15410904..15411904,chr18,55224701,55225701,chr18:55224701..55225701,0
chr10,118975612,118976612,chr10:118975857..118976368,chr19,3985776,3986776,chr19:3985563..3986371,1
chr10,118977612,118978612,chr10:118977612..118978612,chr19,3987776,3988776,chr19:3987776..3988776,0
chr10,118973612,118974612,chr10:118973612..118974612,chr19,3983776,3984776,chr19:3983776..3984776,0
chr10,118975612,118976612,chr10:118975612..118976612,chr19,3987776,3988776,chr19:3987776..3988776,0
chr10,118973612,118974612,chr10:118973612..118974612,chr19,3985776,3986776,chr19:3985776..3986776,0
chr10,125289722,125290722,chr10:125289781..125290612,chr2,218649912,218650912,chr2:218649896..218650803,1
chr10,125291722,125292722,chr10:125291722..125292722,chr2,218651912,218652912,chr2:218651912..218652912,0
chr10,125287722,125288722,chr10:125287722..125288722,chr2,218647912,218648912,chr2:218647912..218648912,0
chr10,125289722,125290722,chr10:125289722..125290722,chr2,218651912,218652912,chr2:218651912..218652912,0
chr10,125287722,125288722,chr10:125287722..125288722,chr2,218649912,218650912,chr2:218649912..218650912,0
chr10,6458417,6459417,chr10:6458537..6459096,chr3,64229940,64230940,chr3:64230180..64230700,1
chr10,6460417,6461417,chr10:6460417..6461417,chr3,64231940,64232940,chr3:64231940..64232940,0
chr10,6456417,6457417,chr10:6456417..6457417,chr3,64227940,64228940,chr3:64227940..64228940,0
chr10,6458417,6459417,chr10:6458417..6459417,chr3,64231940,64232940,chr3:64231940..64232940,0
chr10,6456417,6457417,chr10:6456417..6457417,chr3,64229940,64230940,chr3:64229940..64230940,0
chr10,9250801,9251801,chr10:9250920..9251561,chr3,64008722,64009722,chr3:64008754..64009691,1
chr10,9252801,9253801,chr10:9252801..9253801,chr3,64010722,64011722,chr3:64010722..64011722,0
chr10,9248801,9249801,chr10:9248801..9249801,chr3,64006722,64007722,chr3:64006722..64007722,0
chr10,9250801,9251801,chr10:9250801..9251801,chr3,64010722,64011722,chr3:64010722..64011722,0
chr10,9248801,9249801,chr10:9248801..9249801,chr3,64008722,64009722,chr3:64008722..64009722,0
chr10,115375677,115376677,chr10:115375787..115376337,chr3,62618355,62619355,chr3:62618460..62619233,1
chr10,115377677,115378677,chr10:115377677..115378677,chr3,62620355,62621355,chr3:62620355..62621355,0
chr10,115373677,115374677,chr10:115373677..115374677,chr3,62616355,62617355,chr3:62616355..62617355,0
chr10,115375677,115376677,chr10:115375677..115376677,chr3,62620355,62621355,chr3:62620355..62621355,0
chr10,115373677,115374677,chr10:115373677..115374677,chr3,62618355,62619355,chr3:62618355..62619355,0
chr10,82458944,82459944,chr10:82458978..82459828,chr5,19525965,19526965,chr5:19526089..19526959,1
chr10,82460944,82461944,chr10:82460944..82461944,chr5,19527965,19528965,chr5:19527965..19528965,0
chr10,82456944,82457944,chr10:82456944..82457944,chr5,19523965,19524965,chr5:19523965..19524965,0
chr10,82458944,82459944,chr10:82458944..82459944,chr5,19527965,19528965,chr5:19527965..19528965,0
chr10,82456944,82457944,chr10:82456944..82457944,chr5,19525965,19526965,chr5:19525965..19526965,0
chr10,254972,255972,chr10:255058..255815,chr7,35281198,35282198,chr7:35281238..35282127,1
chr10,256972,257972,chr10:256972..257972,chr7,35283198,35284198,chr7:35283198..35284198,0
chr10,252972,253972,chr10:252972..253972,chr7,35279198,35280198,chr7:35279198..35280198,0
chr10,254972,255972,chr10:254972..255972,chr7,35283198,35284198,chr7:35283198..35284198,0
chr10,252972,253972,chr10:252972..253972,chr7,35281198,35282198,chr7:35281198..35282198,0
chr10,46983324,46984324,chr10:46983357..46984292,chr7,4039277,4040277,chr7:4039316..4039838,1
chr10,46985324,46986324,chr10:46985324..46986324,chr7,4041277,4042277,chr7:4041277..4042277,0
chr10,46981324,46982324,chr10:46981324..46982324,chr7,4037277,4038277,chr7:4037277..4038277,0
chr10,46983324,46984324,chr10:46983324..46984324,chr7,4041277,4042277,chr7:4041277..4042277,0
chr10,46981324,46982324,chr10:46981324..46982324,chr7,4039277,4040277,chr7:4039277..4040277,0
chr10,54711373,54712373,chr10:54711771..54712343,chr7,134236498,134237498,chr7:134236733..134237240,1
chr10,54713373,54714373,chr10:54713373..54714373,chr7,134238498,134239498,chr7:134238498..134239498,0
chr10,54709373,54710373,chr10:54709373..54710373,chr7,134234498,134235498,chr7:134234498..134235498,0
chr10,54711373,54712373,chr10:54711373..54712373,chr7,134238498,134239498,chr7:134238498..134239498,0
chr10,54709373,54710373,chr10:54709373..54710373,chr7,134236498,134237498,chr7:134236498..134237498,0
chr10,106050767,106051767,chr10:106050970..106051564,chr8,127567857,127568857,chr8:127567958..127568631,1
chr10,106052767,106053767,chr10:106052767..106053767,chr8,127569857,127570857,chr8:127569857..127570857,0
chr10,106048767,106049767,chr10:106048767..106049767,chr8,127565857,127566857,chr8:127565857..127566857,0
chr10,106050767,106051767,chr10:106050767..106051767,chr8,127569857,127570857,chr8:127569857..127570857,0
chr10,106048767,106049767,chr10:106048767..106049767,chr8,127567857,127568857,chr8:127567857..127568857,0
chr11,19763912,19764912,chr11:19764001..19764871,chr13,21277885,21278885,chr13:21278256..21279102,1
chr11,19765912,19766912,chr11:19765912..19766912,chr13,21279885,21280885,chr13:21279885..21280885,0
chr11,19761912,19762912,chr11:19761912..19762912,chr13,21275885,21276885,chr13:21275885..21276885,0
chr11,19763912,19764912,chr11:19763912..19764912,chr13,21279885,21280885,chr13:21279885..21280885,0
chr11,19761912,19762912,chr11:19761912..19762912,chr13,21277885,21278885,chr13:21277885..21278885,0
chr11,74959189,74960189,chr11:74959392..74959957,chr14,101317259,101318259,chr14:101317415..101318159,1
chr11,74961189,74962189,chr11:74961189..74962189,chr14,101319259,101320259,chr14:101319259..101320259,0
chr11,74957189,74958189,chr11:74957189..74958189,chr14,101315259,101316259,chr14:101315259..101316259,0
chr11,74959189,74960189,chr11:74959189..74960189,chr14,101319259,101320259,chr14:101319259..101320259,0
chr11,74957189,74958189,chr11:74957189..74958189,chr14,101317259,101318259,chr14:101317259..101318259,0
chr11,78426480,78427480,chr11:78426497..78427348,chr14,23937858,23938858,chr14:23937670..23938556,1
chr11,78428480,78429480,chr11:78428480..78429480,chr14,23939858,23940858,chr14:23939858..23940858,0
chr11,78424480,78425480,chr11:78424480..78425480,chr14,23935858,23936858,chr14:23935858..23936858,0
chr11,78426480,78427480,chr11:78426480..78427480,chr14,23939858,23940858,chr14:23939858..23940858,0
chr11,78424480,78425480,chr11:78424480..78425480,chr14,23937858,23938858,chr14:23937858..23938858,0
chr11,60252991,60253991,chr11:60252998..60253911,chr15,77925461,77926461,chr15:77925589..77926334,1
chr11,60254991,60255991,chr11:60254991..60255991,chr15,77927461,77928461,chr15:77927461..77928461,0
chr11,60250991,60251991,chr11:60250991..60251991,chr15,77923461,77924461,chr15:77923461..77924461,0
chr11,60252991,60253991,chr11:60252991..60253991,chr15,77927461,77928461,chr15:77927461..77928461,0
chr11,60250991,60251991,chr11:60250991..60251991,chr15,77925461,77926461,chr15:77925461..77926461,0
chr11,66175575,66176575,chr11:66175626..66176497,chr15,51177705,51178705,chr15:51177798..51178394,1
chr11,66177575,66178575,chr11:66177575..66178575,chr15,51179705,51180705,chr15:51179705..51180705,0
chr11,66173575,66174575,chr11:66173575..66174575,chr15,51175705,51176705,chr15:51175705..51176705,0
chr11,66175575,66176575,chr11:66175575..66176575,chr15,51179705,51180705,chr15:51179705..51180705,0
chr11,66173575,66174575,chr11:66173575..66174575,chr15,51177705,51178705,chr15:51177705..51178705,0
chr11,68657283,68658283,chr11:68657329..68658054,chr15,94955801,94956801,chr15:94955846..94956374,1
chr11,68659283,68660283,chr11:68659283..68660283,chr15,94957801,94958801,chr15:94957801..94958801,0
chr11,68655283,68656283,chr11:68655283..68656283,chr15,94953801,94954801,chr15:94953801..94954801,0
chr11,68657283,68658283,chr11:68657283..68658283,chr15,94957801,94958801,chr15:94957801..94958801,0
chr11,68655283,68656283,chr11:68655283..68656283,chr15,94955801,94956801,chr15:94955801..94956801,0
chr11,36768180,36769180,chr11:36768324..36768860,chr16,67850131,67851131,chr16:67850405..67851033,1
chr11,36770180,36771180,chr11:36770180..36771180,chr16,67852131,67853131,chr16:67852131..67853131,0
chr11,36766180,36767180,chr11:36766180..36767180,chr16,67848131,67849131,chr16:67848131..67849131,0
chr11,36768180,36769180,chr11:36768180..36769180,chr16,67852131,67853131,chr16:67852131..67853131,0
chr11,36766180,36767180,chr11:36766180..36767180,chr16,67850131,67851131,chr16:67850131..67851131,0
chr11,76902580,76903580,chr11:76902666..76903427,chr16,710449,711449,chr16:710416..711340,1
chr11,76904580,76905580,chr11:76904580..76905580,chr16,712449,713449,chr16:712449..713449,0
chr11,76900580,76901580,chr11:76900580..76901580,chr16,708449,709449,chr16:708449..709449,0
chr11,76902580,76903580,chr11:76902580..76903580,chr16,712449,713449,chr16:712449..713449,0
chr11,76900580,76901580,chr11:76900580..76901580,chr16,710449,711449,chr16:710449..711449,0
chr11,111749143,111750143,chr11:111749223..111750195,chr16,57682453,57683453,chr16:57682656..57683230,1
chr11,111751143,111752143,chr11:111751143..111752143,chr16,57684453,57685453,chr16:57684453..57685453,0
chr11,111747143,111748143,chr11:111747143..111748143,chr16,57680453,57681453,chr16:57680453..57681453,0
chr11,111749143,111750143,chr11:111749143..111750143,chr16,57684453,57685453,chr16:57684453..57685453,0
chr11,111747143,111748143,chr11:111747143..111748143,chr16,57682453,57683453,chr16:57682453..57683453,0
chr11,189784,190784,chr11:190014..190563,chr17,158978,159978,chr17:159223..159778,1
chr11,191784,192784,chr11:191784..192784,chr17,160978,161978,chr17:160978..161978,0
chr11,187784,188784,chr11:187784..188784,chr17,156978,157978,chr17:156978..157978,0
chr11,189784,190784,chr11:189784..190784,chr17,160978,161978,chr17:160978..161978,0
chr11,187784,188784,chr11:187784..188784,chr17,158978,159978,chr17:158978..159978,0
chr11,191652,192652,chr11:191709..192593,chr17,158718,159718,chr17:158803..159438,1
chr11,193652,194652,chr11:193652..194652,chr17,160718,161718,chr17:160718..161718,0
chr11,189652,190652,chr11:189652..190652,chr17,156718,157718,chr17:156718..157718,0
chr11,191652,192652,chr11:191652..192652,chr17,160718,161718,chr17:160718..161718,0
chr11,189652,190652,chr11:189652..190652,chr17,158718,159718,chr17:158718..159718,0
chr11,64510208,64511208,chr11:64510615..64511340,chr17,46047617,46048617,chr17:46047851..46048383,1
chr11,64512208,64513208,chr11:64512208..64513208,chr17,46049617,46050617,chr17:46049617..46050617,0
chr11,64508208,64509208,chr11:64508208..64509208,chr17,46045617,46046617,chr17:46045617..46046617,0
chr11,64510208,64511208,chr11:64510208..64511208,chr17,46049617,46050617,chr17:46049617..46050617,0
chr11,64508208,64509208,chr11:64508208..64509208,chr17,46047617,46048617,chr17:46047617..46048617,0
chr11,66175403,66176403,chr11:66175633..66176152,chr17,73511541,73512541,chr17:73511564..73512519,1
chr11,66177403,66178403,chr11:66177403..66178403,chr17,73513541,73514541,chr17:73513541..73514541,0
chr11,66173403,66174403,chr11:66173403..66174403,chr17,73509541,73510541,chr17:73509541..73510541,0
chr11,66175403,66176403,chr11:66175403..66176403,chr17,73513541,73514541,chr17:73513541..73514541,0
chr11,66173403,66174403,chr11:66173403..66174403,chr17,73511541,73512541,chr17:73511541..73512541,0
chr11,67397751,67398751,chr11:67397793..67398676,chr17,19669480,19670480,chr17:19669612..19670394,1
chr11,67399751,67400751,chr11:67399751..67400751,chr17,19671480,19672480,chr17:19671480..19672480,0
chr11,67395751,67396751,chr11:67395751..67396751,chr17,19667480,19668480,chr17:19667480..19668480,0
chr11,67397751,67398751,chr11:67397751..67398751,chr17,19671480,19672480,chr17:19671480..19672480,0
chr11,67395751,67396751,chr11:67395751..67396751,chr17,19669480,19670480,chr17:19669480..19670480,0
chr11,67397751,67398751,chr11:67397884..67398710,chr17,19656830,19657830,chr17:19656962..19657673,1
chr11,67399751,67400751,chr11:67399751..67400751,chr17,19658830,19659830,chr17:19658830..19659830,0
chr11,67395751,67396751,chr11:67395751..67396751,chr17,19654830,19655830,chr17:19654830..19655830,0
chr11,67397751,67398751,chr11:67397751..67398751,chr17,19658830,19659830,chr17:19658830..19659830,0
chr11,67395751,67396751,chr11:67395751..67396751,chr17,19656830,19657830,chr17:19656830..19657830,0
chr11,67397808,67398808,chr11:67398077..67399002,chr17,19665444,19666444,chr17:19665643..19666146,1
chr11,67399808,67400808,chr11:67399808..67400808,chr17,19667444,19668444,chr17:19667444..19668444,0
chr11,67395808,67396808,chr11:67395808..67396808,chr17,19663444,19664444,chr17:19663444..19664444,0
chr11,67397808,67398808,chr11:67397808..67398808,chr17,19667444,19668444,chr17:19667444..19668444,0
chr11,67395808,67396808,chr11:67395808..67396808,chr17,19665444,19666444,chr17:19665444..19666444,0
chr11,71801930,71802930,chr11:71802021..71802787,chr17,79075191,79076191,chr17:79075240..79076177,1
chr11,71803930,71804930,chr11:71803930..71804930,chr17,79077191,79078191,chr17:79077191..79078191,0
chr11,71799930,71800930,chr11:71799930..71800930,chr17,79073191,79074191,chr17:79073191..79074191,0
chr11,71801930,71802930,chr11:71801930..71802930,chr17,79077191,79078191,chr17:79077191..79078191,0
chr11,71799930,71800930,chr11:71799930..71800930,chr17,79075191,79076191,chr17:79075191..79076191,0
chr11,17751875,17752875,chr11:17751921..17752763,chr19,36039909,36040909,chr19:36040271..36040795,1
chr11,17753875,17754875,chr11:17753875..17754875,chr19,36041909,36042909,chr19:36041909..36042909,0
chr11,17749875,17750875,chr11:17749875..17750875,chr19,36037909,36038909,chr19:36037909..36038909,0
chr11,17751875,17752875,chr11:17751875..17752875,chr19,36041909,36042909,chr19:36041909..36042909,0
chr11,17749875,17750875,chr11:17749875..17750875,chr19,36039909,36040909,chr19:36039909..36040909,0
chr11,118560443,118561443,chr11:118560524..118561488,chr19,56820685,56821685,chr19:56820849..56821521,1
chr11,118562443,118563443,chr11:118562443..118563443,chr19,56822685,56823685,chr19:56822685..56823685,0
chr11,118558443,118559443,chr11:118558443..118559443,chr19,56818685,56819685,chr19:56818685..56819685,0
chr11,118560443,118561443,chr11:118560443..118561443,chr19,56822685,56823685,chr19:56822685..56823685,0
chr11,118558443,118559443,chr11:118558443..118559443,chr19,56820685,56821685,chr19:56820685..56821685,0
chr11,27738138,27739138,chr11:27738562..27739103,chr2,129512694,129513694,chr2:129512702..129513682,1
chr11,27740138,27741138,chr11:27740138..27741138,chr2,129514694,129515694,chr2:129514694..129515694,0
chr11,27736138,27737138,chr11:27736138..27737138,chr2,129510694,129511694,chr2:129510694..129511694,0
chr11,27738138,27739138,chr11:27738138..27739138,chr2,129514694,129515694,chr2:129514694..129515694,0
chr11,27736138,27737138,chr11:27736138..27737138,chr2,129512694,129513694,chr2:129512694..129513694,0
chr11,74959329,74960329,chr11:74959370..74960360,chr2,165456010,165457010,chr2:165456185..165456726,1
chr11,74961329,74962329,chr11:74961329..74962329,chr2,165458010,165459010,chr2:165458010..165459010,0
chr11,74957329,74958329,chr11:74957329..74958329,chr2,165454010,165455010,chr2:165454010..165455010,0
chr11,74959329,74960329,chr11:74959329..74960329,chr2,165458010,165459010,chr2:165458010..165459010,0
chr11,74957329,74958329,chr11:74957329..74958329,chr2,165456010,165457010,chr2:165456010..165457010,0
chr11,121322429,121323429,chr11:121322422..121322942,chr2,45870501,45871501,chr2:45870720..45871433,1
chr11,121324429,121325429,chr11:121324429..121325429,chr2,45872501,45873501,chr2:45872501..45873501,0
chr11,121320429,121321429,chr11:121320429..121321429,chr2,45868501,45869501,chr2:45868501..45869501,0
chr11,121322429,121323429,chr11:121322429..121323429,chr2,45872501,45873501,chr2:45872501..45873501,0
chr11,121320429,121321429,chr11:121320429..121321429,chr2,45870501,45871501,chr2:45870501..45871501,0
chr11,129620447,129621447,chr11:129620581..129621232,chr2,24386857,24387857,chr2:24387055..24387660,1
chr11,129622447,129623447,chr11:129622447..129623447,chr2,24388857,24389857,chr2:24388857..24389857,0
chr11,129618447,129619447,chr11:129618447..129619447,chr2,24384857,24385857,chr2:24384857..24385857,0
chr11,129620447,129621447,chr11:129620447..129621447,chr2,24388857,24389857,chr2:24388857..24389857,0
chr11,129618447,129619447,chr11:129618447..129619447,chr2,24386857,24387857,chr2:24386857..24387857,0
chr11,43525766,43526766,chr11:43525835..43526671,chr20,56069989,56070989,chr20:56070209..56071168,1
chr11,43527766,43528766,chr11:43527766..43528766,chr20,56071989,56072989,chr20:56071989..56072989,0
chr11,43523766,43524766,chr11:43523766..43524766,chr20,56067989,56068989,chr20:56067989..56068989,0
chr11,43525766,43526766,chr11:43525766..43526766,chr20,56071989,56072989,chr20:56071989..56072989,0
chr11,43523766,43524766,chr11:43523766..43524766,chr20,56069989,56070989,chr20:56069989..56070989,0
chr11,66175741,66176741,chr11:66175952..66176562,chr22,22306871,22307871,chr22:22307122..22307643,1
chr11,66177741,66178741,chr11:66177741..66178741,chr22,22308871,22309871,chr22:22308871..22309871,0
chr11,66173741,66174741,chr11:66173741..66174741,chr22,22304871,22305871,chr22:22304871..22305871,0
chr11,66175741,66176741,chr11:66175741..66176741,chr22,22308871,22309871,chr22:22308871..22309871,0
chr11,66173741,66174741,chr11:66173741..66174741,chr22,22306871,22307871,chr22:22306871..22307871,0
chr11,189523,190523,chr11:189742..190305,chr3,64008661,64009661,chr3:64008874..64009449,1
chr11,191523,192523,chr11:191523..192523,chr3,64010661,64011661,chr3:64010661..64011661,0
chr11,187523,188523,chr11:187523..188523,chr3,64006661,64007661,chr3:64006661..64007661,0
chr11,189523,190523,chr11:189523..190523,chr3,64010661,64011661,chr3:64010661..64011661,0
chr11,187523,188523,chr11:187523..188523,chr3,64008661,64009661,chr3:64008661..64009661,0
chr11,60896901,60897901,chr11:60897010..60897828,chr3,64008608,64009608,chr3:64008849..64009367,1
chr11,60898901,60899901,chr11:60898901..60899901,chr3,64010608,64011608,chr3:64010608..64011608,0
chr11,60894901,60895901,chr11:60894901..60895901,chr3,64006608,64007608,chr3:64006608..64007608,0
chr11,60896901,60897901,chr11:60896901..60897901,chr3,64010608,64011608,chr3:64010608..64011608,0
chr11,60894901,60895901,chr11:60894901..60895901,chr3,64008608,64009608,chr3:64008608..64009608,0
chr11,68151006,68152006,chr11:68151096..68151778,chr3,64008871,64009871,chr3:64009115..64009628,1
chr11,68153006,68154006,chr11:68153006..68154006,chr3,64010871,64011871,chr3:64010871..64011871,0
chr11,68149006,68150006,chr11:68149006..68150006,chr3,64006871,64007871,chr3:64006871..64007871,0
chr11,68151006,68152006,chr11:68151006..68152006,chr3,64010871,64011871,chr3:64010871..64011871,0
chr11,68149006,68150006,chr11:68149006..68150006,chr3,64008871,64009871,chr3:64008871..64009871,0
chr11,76029497,76030497,chr11:76029598..76030351,chr3,64008931,64009931,chr3:64009140..64009722,1
chr11,76031497,76032497,chr11:76031497..76032497,chr3,64010931,64011931,chr3:64010931..64011931,0
chr11,76027497,76028497,chr11:76027497..76028497,chr3,64006931,64007931,chr3:64006931..64007931,0
chr11,76029497,76030497,chr11:76029497..76030497,chr3,64010931,64011931,chr3:64010931..64011931,0
chr11,76027497,76028497,chr11:76027497..76028497,chr3,64008931,64009931,chr3:64008931..64009931,0
chr11,33992357,33993357,chr11:33992659..33993278,chr4,85372391,85373391,chr4:85372646..85373266,1
chr11,33994357,33995357,chr11:33994357..33995357,chr4,85374391,85375391,chr4:85374391..85375391,0
chr11,33990357,33991357,chr11:33990357..33991357,chr4,85370391,85371391,chr4:85370391..85371391,0
chr11,33992357,33993357,chr11:33992357..33993357,chr4,85374391,85375391,chr4:85374391..85375391,0
chr11,33990357,33991357,chr11:33990357..33991357,chr4,85372391,85373391,chr4:85372391..85373391,0
chr11,83972462,83973462,chr11:83972477..83973322,chr5,146771104,146772104,chr5:146771153..146772129,1
chr11,83974462,83975462,chr11:83974462..83975462,chr5,146773104,146774104,chr5:146773104..146774104,0
chr11,83970462,83971462,chr11:83970462..83971462,chr5,146769104,146770104,chr5:146769104..146770104,0
chr11,83972462,83973462,chr11:83972462..83973462,chr5,146773104,146774104,chr5:146773104..146774104,0
chr11,83970462,83971462,chr11:83970462..83971462,chr5,146771104,146772104,chr5:146771104..146772104,0
chr11,44087197,44088197,chr11:44087285..44087942,chr6,41336373,41337373,chr6:41336619..41337128,1
chr11,44089197,44090197,chr11:44089197..44090197,chr6,41338373,41339373,chr6:41338373..41339373,0
chr11,44085197,44086197,chr11:44085197..44086197,chr6,41334373,41335373,chr6:41334373..41335373,0
chr11,44087197,44088197,chr11:44087197..44088197,chr6,41338373,41339373,chr6:41338373..41339373,0
chr11,44085197,44086197,chr11:44085197..44086197,chr6,41336373,41337373,chr6:41336373..41337373,0
chr11,1474596,1475596,chr11:1474898..1475560,chr7,45956857,45957857,chr7:45957058..45957779,1
chr11,1476596,1477596,chr11:1476596..1477596,chr7,45958857,45959857,chr7:45958857..45959857,0
chr11,1472596,1473596,chr11:1472596..1473596,chr7,45954857,45955857,chr7:45954857..45955857,0
chr11,1474596,1475596,chr11:1474596..1475596,chr7,45958857,45959857,chr7:45958857..45959857,0
chr11,1472596,1473596,chr11:1472596..1473596,chr7,45956857,45957857,chr7:45956857..45957857,0
chr11,8027665,8028665,chr11:8027983..8028524,chr7,134385739,134386739,chr7:134385776..134386646,1
chr11,8029665,8030665,chr11:8029665..8030665,chr7,134387739,134388739,chr7:134387739..134388739,0
chr11,8025665,8026665,chr11:8025665..8026665,chr7,134383739,134384739,chr7:134383739..134384739,0
chr11,8027665,8028665,chr11:8027665..8028665,chr7,134387739,134388739,chr7:134387739..134388739,0
chr11,8025665,8026665,chr11:8025665..8026665,chr7,134385739,134386739,chr7:134385739..134386739,0
chr11,72144738,72145738,chr11:72144857..72145619,chr7,1032259,1033259,chr7:1032506..1033013,1
chr11,72146738,72147738,chr11:72146738..72147738,chr7,1034259,1035259,chr7:1034259..1035259,0
chr11,72142738,72143738,chr11:72142738..72143738,chr7,1030259,1031259,chr7:1030259..1031259,0
chr11,72144738,72145738,chr11:72144738..72145738,chr7,1034259,1035259,chr7:1034259..1035259,0
chr11,72142738,72143738,chr11:72142738..72143738,chr7,1032259,1033259,chr7:1032259..1033259,0
chr11,123577960,123578960,chr11:123578069..123578946,chr7,34360249,34361249,chr7:34360193..34361097,1
chr11,123579960,123580960,chr11:123579960..123580960,chr7,34362249,34363249,chr7:34362249..34363249,0
chr11,123575960,123576960,chr11:123575960..123576960,chr7,34358249,34359249,chr7:34358249..34359249,0
chr11,123577960,123578960,chr11:123577960..123578960,chr7,34362249,34363249,chr7:34362249..34363249,0
chr11,123575960,123576960,chr11:123575960..123576960,chr7,34360249,34361249,chr7:34360249..34361249,0
